cliente_id,nome,cpf_fake,data_nascimento,sexo,cidade,estado,segmento
1026,Fábio Alves,226.949.625-37,2001-05-09,F,Curitiba,PR,PF
1027,Karina Vieira,465.496.253-87,2000-02-18,F,Belo Horizonte,MG,PF
1028,Rodrigo Pereira,111.162.345-22,1993-12-29,F,Goiânia,GO,PF
1029,Fernanda Almeida,155.444.438-21,2001-03-28,M,Ribeirão Preto,SP,PF
1030,Lucas Lima,828.893.746-56,1987-06-05,F,Recife,PE,PF
1031,Priscila Ribeiro,951.415.483-11,1998-03-13,F,Rio de Janeiro,RJ,PF
1032,Elaine Almeida,736.183.698-79,1967-09-30,M,Recife,PE,PF
1033,Sandra Costa,295.650.372-45,1963-03-01,F,Salvador,BA,PF
1034,Rodrigo Vieira,576.324.816-45,1984-06-14,F,Ribeirão Preto,SP,PF
1035,João Lima,515.832.304-50,1996-06-11,F,Curitiba,PR,PF
1036,Fábio Martins,993.459.203-35,1994-06-11,F,Uberlândia,MG,PF
1037,Mariana Alves,959.782.827-32,1983-10-04,M,Goiânia,GO,PF
1038,Camila Lima,854.453.814-88,1983-06-10,M,Uberlândia,MG,PF
1039,Nelson Lima,287.943.668-75,1987-06-12,M,Curitiba,PR,PF
1040,Henrique Oliveira,780.251.770-28,1999-01-27,F,Recife,PE,PF
1041,Juliana Santos,344.204.262-97,1997-11-18,F,Curitiba,PR,PF
1042,João Carvalho,394.447.531-73,1964-12-07,F,Salvador,BA,PF
1043,Diego Carvalho,615.581.852-54,1986-10-23,F,Uberaba,MG,PF
1044,Rodrigo Carvalho,791.918.707-13,1977-02-21,M,Recife,PE,PF
1045,João Silva,336.655.530-35,1995-12-22,M,Goiânia,GO,PF
1046,Priscila Alves,401.170.311-79,1982-10-08,F,Curitiba,PR,PF
1047,Juliana Souza,109.852.405-81,2004-08-11,M,Rio de Janeiro,RJ,PF
1048,Elaine Lopes,330.845.614-85,1979-06-16,M,Brasília,DF,PF
1049,Aline Fernandes,156.816.343-41,1990-07-24,F,São Paulo,SP,PF
1050,Fernanda Rodrigues,140.957.676-97,1964-11-19,M,Brasília,DF,PF
1051,Vinícius Carvalho,610.242.403-49,2001-12-16,F,Brasília,DF,PF
1052,Fábio Oliveira,232.937.961-60,1966-11-28,F,Salvador,BA,PF
1053,Priscila Ferreira,625.732.710-15,1977-01-10,M,Campinas,SP,PF
1054,Fernanda Oliveira,577.798.825-63,1997-09-10,M,Goiânia,GO,PF
1055,Isabela Ferreira,905.626.444-49,2003-07-15,F,Goiânia,GO,PF
1056,Isabela Carvalho,720.896.306-36,1981-10-18,M,Belo Horizonte,MG,PF
1057,Vinícius Vieira,686.786.458-67,1981-10-24,M,Belo Horizonte,MG,PF
1058,Fernanda Rodrigues,106.362.959-61,1962-03-11,M,Uberlândia,MG,PF
1059,Aline Costa,880.295.361-96,2004-01-19,F,Brasília,DF,PF
1060,Rafael Almeida,996.888.385-81,1960-09-28,M,Campinas,SP,PF
1061,Gustavo Barbosa,512.858.865-48,1961-03-04,M,Salvador,BA,PF
1062,Sandra Martins,373.976.505-48,1981-04-22,M,Curitiba,PR,PF
1063,Fernanda Ferreira,698.942.217-97,1960-02-29,M,Belo Horizonte,MG,PF
1064,João Martins,479.123.378-51,1967-05-25,M,Belo Horizonte,MG,PF
1065,Bruno Alves,708.609.222-53,1988-03-31,M,Ribeirão Preto,SP,PF
1066,Rodrigo Barbosa,309.342.739-81,1991-09-25,M,Recife,PE,PF
1067,Patrícia Pereira,240.641.479-39,1973-06-02,M,Uberlândia,MG,PF
1068,Nelson Carvalho,740.323.788-45,1995-10-16,F,Uberaba,MG,PF
1069,Rafael Silva,185.812.865-60,1987-05-08,F,Uberlândia,MG,PF
1070,Rafael Lima,750.232.405-41,1970-04-10,M,Ribeirão Preto,SP,PF
1071,Rodrigo Fernandes,786.416.754-37,1992-01-23,M,Recife,PE,PF
1072,Aline Martins,640.288.602-17,1986-08-25,M,Curitiba,PR,PF
1073,Karina Lima,760.126.998-84,1996-07-18,F,Campinas,SP,PF
1074,Fábio Vieira,620.917.827-22,1966-12-13,M,Belo Horizonte,MG,PF
1075,Marcelo Fernandes,769.439.869-86,1970-05-22,F,Ribeirão Preto,SP,PF
1076,João Alves,958.505.273-21,1973-08-29,F,Goiânia,GO,PF
1077,Marcelo Costa,248.991.627-41,1975-05-13,F,São Paulo,SP,PF
1078,Rodrigo Gomes,503.255.613-47,1999-12-31,F,Curitiba,PR,PF
1079,Nelson Martins,817.119.937-15,1992-12-18,M,Recife,PE,PF
1080,Juliana Alves,475.406.745-68,1984-06-26,M,Uberaba,MG,PF
1081,Juliana Rodrigues,276.541.580-51,1984-04-27,F,São Paulo,SP,PF
1082,Mariana Vieira,119.260.552-33,1999-11-13,M,Belo Horizonte,MG,PF
1083,Aline Vieira,590.247.761-26,1980-02-08,F,Curitiba,PR,PF
1084,João Soares,683.852.422-22,1970-02-19,F,Campinas,SP,PF
1085,Aline Barbosa,105.424.203-88,1974-11-07,M,São Paulo,SP,PF
1086,Ana Almeida,974.981.929-62,1989-05-26,F,Uberaba,MG,PF
1087,Bruno Lopes,392.501.332-84,1981-03-12,M,Uberlândia,MG,PF
1088,Gabriela Lopes,492.446.720-43,1978-12-24,F,Campinas,SP,PF
1089,Diego Gomes,420.304.160-13,1981-08-09,F,Curitiba,PR,PF
1090,Thiago Gomes,462.994.334-67,2003-11-15,M,Uberaba,MG,PF
1091,Camila Rodrigues,392.372.246-60,2004-11-23,M,Uberlândia,MG,PF
1092,Thiago Martins,692.414.573-52,1967-04-05,F,Campinas,SP,PF
1093,Vanessa Ferreira,343.721.597-15,1965-02-24,F,Curitiba,PR,PF
1094,João Ferreira,542.450.815-37,1970-12-29,M,Ribeirão Preto,SP,PF
1095,Nelson Ribeiro,959.652.217-45,1998-05-04,F,São Paulo,SP,PF
1096,Karina Lima,894.328.733-79,1980-09-05,F,Belo Horizonte,MG,PF
1097,Isabela Rodrigues,722.181.436-40,1998-11-13,M,Curitiba,PR,PF
1098,Vanessa Soares,409.890.105-57,1989-02-07,F,Salvador,BA,PF
1099,Isabela Fernandes,983.887.645-98,1984-11-22,M,Rio de Janeiro,RJ,PF
1100,Sandra Souza,461.649.588-14,1972-09-01,F,Goiânia,GO,PF
1101,Karina Silva,136.906.256-41,1975-06-25,M,Curitiba,PR,PF
1102,Bruno Alves,660.617.562-97,1966-08-25,M,Ribeirão Preto,SP,PF
1103,Nelson Lopes,807.946.692-97,1983-05-14,F,Uberlândia,MG,PF
1104,Elaine Soares,640.587.832-87,1972-08-13,F,Ribeirão Preto,SP,PF
1105,Henrique Oliveira,161.918.721-89,1973-02-28,F,Curitiba,PR,PF
1106,Camila Lopes,743.933.347-26,1961-10-12,M,Brasília,DF,PF
1107,Thiago Oliveira,275.326.292-49,1995-12-17,M,Recife,PE,PF
1108,Diego Pereira,278.242.570-80,2002-04-08,M,Recife,PE,PF
1109,Nelson Barbosa,221.559.692-72,1982-06-04,F,Uberaba,MG,PF
1110,Isabela Souza,194.759.124-31,1984-02-14,F,Uberlândia,MG,PF
1111,Aline Souza,387.866.272-79,2001-08-31,M,São Paulo,SP,PF
1112,Ana Lima,988.962.372-18,1983-01-07,M,Salvador,BA,PF
1113,Mariana Martins,299.791.276-67,1988-01-09,M,Rio de Janeiro,RJ,PF
1114,Priscila Vieira,436.789.644-62,1979-04-07,F,Belo Horizonte,MG,PF
1115,Isabela Barbosa,802.958.427-57,1983-02-22,F,Belo Horizonte,MG,PF
1116,Thiago Santos,662.839.533-43,1983-06-26,F,Goiânia,GO,PF
1117,Aline Oliveira,860.956.611-19,1991-12-31,F,Brasília,DF,PF
1118,Sandra Lopes,360.516.732-69,1987-03-11,F,Recife,PE,PF
1119,Henrique Ferreira,837.126.518-72,1982-09-05,M,Rio de Janeiro,RJ,PF
1120,Otávio Fernandes,987.227.890-10,1963-05-31,F,Uberaba,MG,PF
1121,Gabriela Carvalho,277.861.807-96,2000-09-14,M,Uberlândia,MG,PF
1122,Nelson Oliveira,640.653.580-55,1999-12-22,M,Brasília,DF,PF
1123,Rodrigo Soares,562.362.867-41,1968-04-19,M,Goiânia,GO,PF
1124,Sandra Souza,649.701.583-64,1973-03-14,M,Recife,PE,PF
1125,Elaine Lima,143.384.503-45,2003-10-20,F,Goiânia,GO,PF
1126,Patrícia Ribeiro,916.906.739-41,1974-06-13,M,Goiânia,GO,PF
1127,Henrique Costa,145.778.894-53,1995-05-12,F,São Paulo,SP,PF
1128,Isabela Carvalho,843.936.591-28,1998-09-25,M,Belo Horizonte,MG,PF
1129,Gustavo Carvalho,120.780.605-23,1960-09-20,M,Salvador,BA,PF
1130,Ana Barbosa,149.971.388-39,1981-09-24,M,Rio de Janeiro,RJ,PF
1131,Ana Barbosa,665.427.920-70,1985-06-13,F,Belo Horizonte,MG,PF
1132,Ana Costa,421.339.873-62,1997-09-04,F,Curitiba,PR,PF
1133,Diego Santos,925.410.118-90,1970-02-06,F,Ribeirão Preto,SP,PF
1134,Camila Almeida,315.860.738-30,1973-10-21,F,Campinas,SP,PF
1135,Diego Barbosa,780.173.452-41,1968-02-05,M,Salvador,BA,PF
1136,João Alves,690.580.650-52,1994-04-16,F,Salvador,BA,PF
1137,Isabela Gomes,765.243.746-14,2004-12-13,F,Uberaba,MG,PF
1138,Fábio Lima,177.750.242-78,1966-04-27,M,São Paulo,SP,PF
1139,Gabriela Santos,219.231.938-25,1970-06-28,F,Rio de Janeiro,RJ,PF
1140,Lucas Carvalho,921.412.816-93,1973-10-26,M,Recife,PE,PF
1141,Fernanda Pereira,204.397.616-87,2000-01-03,F,Uberlândia,MG,PF
1142,João Lopes,268.267.431-28,1980-01-22,F,Salvador,BA,PF
1143,Camila Soares,340.216.845-80,1972-09-08,M,Campinas,SP,PF
1144,Vinícius Soares,229.582.680-65,1974-07-03,M,Brasília,DF,PF
1145,Aline Lima,984.676.717-12,1986-12-01,M,Uberlândia,MG,PF
1146,Lucas Alves,171.656.916-45,1977-06-01,M,Curitiba,PR,PF
1147,Henrique Almeida,678.288.510-76,1966-04-26,F,Curitiba,PR,PF
1148,Rodrigo Soares,693.202.890-92,1996-11-27,M,Brasília,DF,PF
1149,Fábio Gomes,528.406.577-81,1979-01-01,F,Rio de Janeiro,RJ,PF
1150,Gabriela Fernandes,506.127.165-82,1971-07-20,M,Recife,PE,PF
1151,Isabela Oliveira,807.794.213-25,1992-10-12,F,Salvador,BA,PF
1152,Sandra Fernandes,454.307.447-59,1993-07-16,M,Curitiba,PR,PF
1153,Vinícius Santos,351.211.461-74,1966-12-23,F,Recife,PE,PF
1154,João Souza,655.388.379-61,1963-04-26,M,Curitiba,PR,PF
1155,João Costa,255.849.881-12,1962-01-16,M,Curitiba,PR,PF
1156,Isabela Santos,972.121.512-69,1994-06-17,M,Goiânia,GO,PF
1157,Patrícia Santos,393.283.142-74,1988-02-28,M,Rio de Janeiro,RJ,PF
1158,Gabriela Silva,133.535.453-96,1995-08-23,F,Uberlândia,MG,PF
1159,Carla Lima,936.834.756-58,1988-03-10,F,Goiânia,GO,PF
1160,Marcelo Lopes,413.249.970-44,1978-01-28,M,Campinas,SP,PF
1161,Carla Silva,485.226.348-66,1986-07-13,F,Salvador,BA,PF
1162,Karina Carvalho,483.626.290-17,1992-07-06,F,Uberlândia,MG,PF
1163,Fernanda Soares,896.488.424-35,1977-12-12,F,Brasília,DF,PF
1164,Karina Souza,691.606.449-92,2001-03-08,M,Uberaba,MG,PF
1165,Ana Oliveira,910.278.677-96,2000-06-25,F,Salvador,BA,PF
1166,Bruno Fernandes,538.127.218-69,1996-01-13,F,Salvador,BA,PF
1167,Isabela Soares,910.215.591-54,2004-08-26,M,Uberaba,MG,PF
1168,Rafael Costa,356.667.889-31,1977-07-27,F,Salvador,BA,PF
1169,Nelson Soares,148.422.382-74,1965-02-18,F,Campinas,SP,PF
1170,Bruno Santos,582.116.405-75,1981-10-16,F,Recife,PE,PF
1171,Mariana Pereira,528.606.337-38,1993-07-26,M,Curitiba,PR,PF
1172,Rafael Almeida,216.173.133-65,1995-01-27,F,Uberlândia,MG,PF
1173,Sandra Ferreira,241.615.956-72,1977-06-26,M,Uberaba,MG,PF
1174,João Lopes,617.205.539-89,1973-03-02,F,Ribeirão Preto,SP,PF
1175,Gabriela Costa,445.842.736-33,1980-01-18,F,Uberaba,MG,PF
1176,Rafael Lopes,226.115.348-39,1996-03-05,F,Belo Horizonte,MG,PF
1177,Rodrigo Gomes,689.614.530-74,1962-09-23,F,Recife,PE,PF
1178,João Pereira,792.741.906-42,1974-10-06,F,Salvador,BA,PF
1179,Mariana Rodrigues,840.478.265-22,1970-05-06,F,Campinas,SP,PF
1180,Thiago Rodrigues,182.959.252-84,1996-04-09,F,Uberaba,MG,PF
1181,Vanessa Lopes,804.494.921-90,1981-02-18,M,Uberaba,MG,PF
1182,Aline Oliveira,931.546.368-13,1963-11-27,M,Salvador,BA,PF
1183,Fernanda Santos,855.884.582-16,1961-12-30,M,São Paulo,SP,PF
1184,Karina Souza,839.368.592-68,1981-05-26,M,Uberlândia,MG,PF
1185,Elaine Souza,231.156.171-95,2004-11-23,M,Ribeirão Preto,SP,PF
1186,Bruno Soares,960.483.482-46,1985-07-11,M,Campinas,SP,PF
1187,Bruno Pereira,415.588.420-64,1999-02-16,M,Brasília,DF,PF
1188,Camila Barbosa,440.666.949-28,1993-06-01,F,Ribeirão Preto,SP,PF
1189,Marcelo Oliveira,156.573.207-30,1999-09-24,M,Recife,PE,PF
1190,Bruno Carvalho,809.475.593-79,1973-12-30,F,Brasília,DF,PF
1191,Fábio Lima,215.530.130-54,2002-10-23,M,Recife,PE,PF
1192,Vinícius Pereira,301.919.334-27,1970-09-27,M,Ribeirão Preto,SP,PF
1193,Fábio Fernandes,112.219.294-30,1979-09-22,F,Brasília,DF,PF
1194,Aline Barbosa,763.897.869-95,1990-08-29,F,Ribeirão Preto,SP,PF
1195,Aline Fernandes,907.509.450-67,1972-11-27,F,Curitiba,PR,PF
1196,Nelson Souza,387.642.998-27,1971-11-25,F,Curitiba,PR,PF
1197,Thiago Rodrigues,791.941.583-41,1965-11-07,M,São Paulo,SP,PF
1198,Otávio Carvalho,329.251.388-76,1960-03-10,M,Recife,PE,PF
1199,Aline Ferreira,563.299.587-82,1982-07-22,M,Salvador,BA,PF
1200,Henrique Almeida,112.118.962-76,2004-05-28,M,Salvador,BA,PF
1201,Ana Ribeiro,617.914.629-56,1969-11-25,F,Uberaba,MG,PF
1202,Fernanda Ribeiro,290.828.787-36,1979-10-22,F,Curitiba,PR,PF
1203,Lucas Soares,762.753.185-24,2002-02-06,M,Belo Horizonte,MG,PF
1204,Lucas Almeida,634.660.691-43,1994-10-03,M,Belo Horizonte,MG,PF
1205,Nelson Silva,851.500.285-20,1960-03-06,M,Recife,PE,PF
1206,Patrícia Silva,888.735.514-28,1982-07-12,F,Belo Horizonte,MG,PF
1207,Vinícius Martins,186.237.194-57,1966-06-11,M,Salvador,BA,PF
1208,Lucas Gomes,277.214.354-72,1971-02-12,M,Campinas,SP,PF
1209,Thiago Ferreira,546.238.773-53,1971-02-03,F,São Paulo,SP,PF
1210,Isabela Lima,267.721.992-58,1987-07-25,F,Uberlândia,MG,PF
1211,Henrique Lopes,245.378.638-98,1968-12-14,F,Curitiba,PR,PF
1212,Diego Soares,935.938.848-61,1971-05-02,F,Curitiba,PR,PF
1213,Karina Ribeiro,682.759.743-66,1970-02-28,F,Campinas,SP,PF
1214,Elaine Pereira,220.890.108-47,1976-01-23,M,Rio de Janeiro,RJ,PF
1215,Fernanda Ferreira,490.995.180-52,1989-07-10,M,São Paulo,SP,PF
1216,Diego Costa,421.187.301-47,1977-12-31,F,Goiânia,GO,PF
1217,Elaine Alves,923.449.891-75,1974-09-27,M,São Paulo,SP,PF
1218,Nelson Ribeiro,836.867.741-75,1983-04-17,M,Goiânia,GO,PF
1219,Vanessa Carvalho,238.744.143-75,1987-09-05,F,Belo Horizonte,MG,PF
1220,Marcelo Santos,687.780.677-42,1960-09-09,F,Campinas,SP,PF
1221,Karina Silva,432.635.524-40,2000-01-24,F,Goiânia,GO,PF
1222,Ana Rodrigues,539.582.315-66,2001-03-29,M,Goiânia,GO,PF
1223,Sandra Fernandes,382.340.476-19,1987-02-12,M,Campinas,SP,PF
1224,Gustavo Martins,642.759.959-35,1985-11-09,M,Brasília,DF,PF
1225,Gustavo Souza,584.552.757-65,1991-04-04,M,Goiânia,GO,PF
1226,Marcelo Fernandes,825.864.202-41,1979-11-03,F,São Paulo,SP,PF
1227,Carla Gomes,687.588.533-25,1976-06-12,F,Uberaba,MG,PF
1228,Juliana Gomes,614.765.134-62,1975-11-15,M,Brasília,DF,PF
1229,Marcelo Vieira,914.615.956-41,1967-03-10,F,Recife,PE,PF
1230,Otávio Santos,103.713.291-10,1997-11-08,F,Rio de Janeiro,RJ,PF
1231,Karina Rodrigues,261.939.802-34,1974-06-05,F,Brasília,DF,PF
1232,Otávio Ribeiro,637.405.259-97,1972-10-18,F,Recife,PE,PF
1233,Nelson Souza,831.426.417-82,2003-05-24,F,Salvador,BA,PF
1234,João Carvalho,514.438.448-49,1982-10-20,F,Goiânia,GO,PF
1235,Ana Rodrigues,568.136.531-49,1987-12-25,F,Belo Horizonte,MG,PF
1236,Priscila Santos,346.419.481-42,1971-01-17,M,Brasília,DF,PF
1237,Mariana Rodrigues,916.575.552-33,1972-06-27,M,Brasília,DF,PF
1238,Diego Lima,923.120.594-25,1992-10-10,M,São Paulo,SP,PF
1239,Patrícia Souza,791.440.363-15,1980-04-16,M,Salvador,BA,PF
1240,Carla Oliveira,810.456.337-85,1966-08-25,M,Salvador,BA,PF
1241,Vanessa Fernandes,117.521.244-21,1997-08-07,F,São Paulo,SP,PF
1242,Fábio Alves,119.268.951-49,1978-02-15,M,Campinas,SP,PF
1243,Karina Pereira,998.340.785-17,1990-01-30,M,Uberaba,MG,PF
1244,Henrique Santos,197.114.908-69,1975-05-11,M,Uberaba,MG,PF
1245,Patrícia Pereira,768.933.398-74,1985-03-25,F,São Paulo,SP,PF
1246,Karina Ferreira,551.587.694-51,1994-11-27,F,Ribeirão Preto,SP,PF
1247,Vinícius Martins,121.167.550-60,1999-11-01,M,São Paulo,SP,PF
1248,Mariana Rodrigues,758.614.269-42,1969-05-01,M,Belo Horizonte,MG,PF
1249,Juliana Fernandes,498.984.578-66,2001-02-27,M,Campinas,SP,PF
1250,Ana Vieira,761.425.967-70,1988-12-03,M,Brasília,DF,PF
1251,Camila Santos,862.773.658-12,1966-06-09,F,São Paulo,SP,PF
1252,Fernanda Oliveira,624.216.642-72,1968-07-16,F,Goiânia,GO,PF
1253,Bruno Oliveira,590.377.153-69,1969-02-15,M,São Paulo,SP,PF
1254,Nelson Martins,727.529.743-79,1964-10-14,M,Curitiba,PR,PF
1255,Mariana Oliveira,560.142.882-51,1993-12-02,F,Brasília,DF,PF
1256,Fábio Fernandes,704.918.426-65,2003-06-08,F,Recife,PE,PF
1257,Aline Lopes,117.895.153-58,1983-04-05,F,Uberlândia,MG,PF
1258,Diego Soares,416.132.515-93,1986-12-13,F,Salvador,BA,PF
1259,Camila Costa,250.362.270-21,1994-10-26,M,Ribeirão Preto,SP,PF
1260,Elaine Barbosa,306.614.801-71,1978-09-15,F,Uberlândia,MG,PF
1261,Nelson Silva,793.743.444-90,1981-04-05,M,Curitiba,PR,PF
1262,Gabriela Lima,254.729.199-78,1973-09-16,F,Uberaba,MG,PF
1263,Bruno Alves,178.294.451-71,1962-10-13,M,Uberaba,MG,PF
1264,Otávio Vieira,140.331.399-75,1985-07-20,F,Recife,PE,PF
1265,Carla Ribeiro,964.652.556-39,1996-12-30,M,Uberaba,MG,PF
1266,Vinícius Soares,839.196.216-27,1963-04-18,M,Goiânia,GO,PF
1267,Vinícius Souza,341.514.950-67,1969-10-01,M,Uberaba,MG,PF
1268,Juliana Barbosa,444.290.682-32,1971-11-01,M,Belo Horizonte,MG,PF
1269,João Gomes,977.529.595-90,1996-03-16,M,Uberlândia,MG,PF
1270,Patrícia Gomes,374.524.578-34,1984-01-18,M,Uberlândia,MG,PF
1271,Isabela Barbosa,149.355.201-70,1989-01-14,F,Campinas,SP,PF
1272,Aline Pereira,106.384.894-60,1972-06-12,F,Campinas,SP,PF
1273,Juliana Pereira,703.700.368-66,1992-02-10,F,Uberlândia,MG,PF
1274,Gustavo Ribeiro,298.671.714-87,1961-05-11,F,Ribeirão Preto,SP,PF
1275,Otávio Oliveira,926.121.368-58,1965-02-12,M,São Paulo,SP,PF
1276,Vanessa Alves,389.656.867-32,1996-09-17,F,Goiânia,GO,PF
1277,Gabriela Souza,903.892.921-16,1989-08-14,F,Recife,PE,PF
1278,Bruno Oliveira,363.211.208-14,1967-12-10,M,Curitiba,PR,PF
1279,Gustavo Fernandes,495.178.365-97,1979-09-29,F,Recife,PE,PF
1280,Ana Ribeiro,894.942.132-68,1962-05-01,F,Uberaba,MG,PF
1281,Sandra Pereira,669.219.914-45,1990-03-27,M,Uberaba,MG,PF
1282,Camila Lima,978.202.684-21,1994-01-06,M,Rio de Janeiro,RJ,PF
1283,Nelson Lima,953.646.168-29,1972-07-12,M,São Paulo,SP,PF
1284,Juliana Martins,422.111.107-92,1975-10-02,M,Salvador,BA,PF
1285,Lucas Vieira,982.582.911-68,1970-08-28,M,Campinas,SP,PF
1286,Juliana Vieira,125.742.116-82,1977-07-09,M,Uberaba,MG,PF
1287,Rodrigo Pereira,429.226.332-70,1972-04-03,F,Salvador,BA,PF
1288,Gustavo Alves,861.613.244-90,1971-02-13,M,Goiânia,GO,PF
1289,Isabela Gomes,810.468.598-95,1979-05-12,F,Rio de Janeiro,RJ,PF
1290,Bruno Ribeiro,439.123.231-63,1998-08-31,F,Campinas,SP,PF
1291,Lucas Gomes,996.765.655-38,1994-04-29,M,Belo Horizonte,MG,PF
1292,Isabela Carvalho,495.134.433-65,1973-05-19,M,Curitiba,PR,PF
1293,Karina Ribeiro,914.929.838-11,2002-06-06,F,Belo Horizonte,MG,PF
1294,Lucas Alves,829.296.653-94,1969-06-16,M,Brasília,DF,PF
1295,Bruno Alves,898.697.369-56,2000-12-25,M,Campinas,SP,PF
1296,Carla Pereira,732.562.463-45,1973-12-01,M,Rio de Janeiro,RJ,PF
1297,Patrícia Santos,639.132.997-19,1984-04-24,F,Salvador,BA,PF
1298,João Souza,985.131.560-47,1969-02-21,M,Ribeirão Preto,SP,PF
1299,Patrícia Almeida,615.489.906-11,1994-04-17,F,Salvador,BA,PF
1300,Bruno Pereira,986.719.799-22,1974-04-18,M,Belo Horizonte,MG,PF
1301,Marcelo Rodrigues,158.456.390-79,1999-04-08,F,Belo Horizonte,MG,PF
1302,Gustavo Ribeiro,906.484.790-15,1963-09-25,M,Recife,PE,PF
1303,Fernanda Lopes,767.189.700-44,1982-08-04,F,Goiânia,GO,PF
1304,Patrícia Ferreira,473.348.462-87,1967-02-18,F,Campinas,SP,PF
1305,Patrícia Soares,827.405.364-55,2000-01-02,F,Belo Horizonte,MG,PF
1306,Bruno Vieira,715.263.752-94,1978-10-08,M,São Paulo,SP,PF
1307,Fábio Ribeiro,859.592.387-38,1990-05-09,F,Curitiba,PR,PF
1308,Diego Carvalho,766.508.195-70,1999-07-30,M,Rio de Janeiro,RJ,PF
1309,Bruno Santos,224.987.475-40,1984-02-08,F,Salvador,BA,PF
1310,Vanessa Vieira,149.250.951-57,1962-07-30,F,Ribeirão Preto,SP,PF
1311,Marcelo Pereira,910.959.143-43,1969-12-07,M,Campinas,SP,PF
1312,Diego Vieira,853.545.557-60,1969-07-27,M,Belo Horizonte,MG,PF
1313,Vinícius Ribeiro,731.943.897-65,2001-02-20,F,Uberlândia,MG,PF
1314,Bruno Silva,618.424.204-73,2000-11-16,F,Campinas,SP,PF
1315,Thiago Silva,102.727.546-79,1981-06-18,F,Goiânia,GO,PF
1316,Aline Carvalho,953.597.614-53,2000-01-20,M,Belo Horizonte,MG,PF
1317,Vinícius Ribeiro,435.179.127-74,1971-01-26,M,Ribeirão Preto,SP,PF
1318,Carla Silva,922.148.394-64,1990-07-30,F,Brasília,DF,PF
1319,Karina Almeida,733.761.724-17,1977-08-21,M,Rio de Janeiro,RJ,PF
1320,Elaine Fernandes,328.521.157-40,1970-10-27,F,Recife,PE,PF
1321,Henrique Gomes,446.979.385-96,1971-04-02,F,Ribeirão Preto,SP,PF
1322,Gabriela Gomes,729.722.836-84,1978-11-22,M,Ribeirão Preto,SP,PF
1323,Nelson Silva,299.478.574-96,1975-04-14,M,Salvador,BA,PF
1324,Sandra Lopes,136.528.292-28,1969-07-03,F,Curitiba,PR,PF
1325,Aline Alves,784.281.813-98,1975-01-14,M,São Paulo,SP,PF
1326,Priscila Fernandes,797.252.228-48,1965-10-14,F,Curitiba,PR,PF
1327,Bruno Pereira,595.799.480-24,2003-08-21,M,Belo Horizonte,MG,PF
1328,Marcelo Ribeiro,991.913.688-71,1977-02-06,F,Campinas,SP,PF
1329,Bruno Ferreira,940.526.230-63,1964-10-31,F,São Paulo,SP,PF
1330,Camila Souza,505.818.793-51,1985-11-29,F,Recife,PE,PF
1331,Nelson Lopes,430.479.668-66,1999-09-28,M,Uberlândia,MG,PF
1332,Elaine Gomes,560.578.991-32,1976-03-13,M,Salvador,BA,PF
1333,Gabriela Costa,256.818.940-64,1998-01-14,F,São Paulo,SP,PF
1334,Henrique Barbosa,461.413.520-14,1987-06-28,M,Uberlândia,MG,PF
1335,Carla Barbosa,575.342.338-59,1993-04-08,M,Brasília,DF,PF
1336,Gustavo Fernandes,966.285.919-56,1973-05-01,F,Curitiba,PR,PF
1337,Marcelo Souza,974.443.996-68,1961-08-30,M,Belo Horizonte,MG,PF
1338,Vinícius Ribeiro,702.606.506-56,1975-07-25,M,Uberlândia,MG,PF
1339,Aline Fernandes,864.812.121-71,2001-08-08,F,Belo Horizonte,MG,PF
1340,Sandra Pereira,850.768.547-39,1995-08-01,F,Ribeirão Preto,SP,PF
1341,Diego Oliveira,705.696.436-46,1995-04-16,F,Belo Horizonte,MG,PF
1342,Lucas Soares,431.140.128-17,1999-07-11,M,Curitiba,PR,PF
1343,Patrícia Gomes,480.558.467-95,1976-10-18,M,Uberlândia,MG,PF
1344,Henrique Ribeiro,302.453.322-36,1974-06-29,F,Rio de Janeiro,RJ,PF
1345,Vanessa Barbosa,625.378.385-69,2001-08-20,F,Salvador,BA,PF
1346,Rodrigo Martins,846.291.200-31,1985-09-20,F,Curitiba,PR,PF
1347,Vinícius Lima,619.962.243-13,1973-05-29,F,Recife,PE,PF
1348,Aline Pereira,574.990.596-92,1972-07-08,F,Recife,PE,PF
1349,Diego Lima,677.128.484-78,1999-06-24,F,Uberlândia,MG,PF
1350,Diego Oliveira,558.275.262-69,1962-05-26,M,Ribeirão Preto,SP,PF
1351,Priscila Lopes,516.616.435-40,1962-10-11,F,Rio de Janeiro,RJ,PF
1352,Gabriela Soares,698.106.490-42,1993-03-16,M,Ribeirão Preto,SP,PF
1353,Carla Ferreira,800.754.482-33,1960-01-23,F,Curitiba,PR,PF
1354,Rodrigo Alves,311.289.346-77,1967-09-11,F,Rio de Janeiro,RJ,PF
1355,Rodrigo Fernandes,140.123.585-29,2004-07-31,M,Recife,PE,PF
1356,Bruno Silva,846.776.791-50,1979-02-27,M,São Paulo,SP,PF
1357,Aline Costa,493.482.276-60,1992-09-29,M,Ribeirão Preto,SP,PF
1358,Patrícia Gomes,876.330.151-60,1981-12-01,M,Uberlândia,MG,PF
1359,Nelson Carvalho,458.816.870-94,1964-01-28,F,São Paulo,SP,PF
1360,Sandra Souza,453.910.205-43,1968-04-20,F,São Paulo,SP,PF
1361,Thiago Carvalho,339.929.639-42,1994-04-02,M,Campinas,SP,PF
